image,face_idx,le_x,le_y,re_x,re_y,nose_x,nose_y,mouth_l_x,mouth_l_y,mouth_r_x,mouth_r_y
lfw-deepfunneled/lfw-deepfunneled/Joy_Bryant/Joy_Bryant_0001.jpg,1,103.833,117.333,146.833,115.333,121,135,105,157,146,155
lfw-deepfunneled/lfw-deepfunneled/Geoff_Hoon/Geoff_Hoon_0003.jpg,0,103.833,114.667,143,112.5,133,136,108,157,140,156
lfw-deepfunneled/lfw-deepfunneled/Nanni_Moretti/Nanni_Moretti_0001.jpg,0,102.667,113.667,144.167,113.333,128,137,108,170,140,170
lfw-deepfunneled/lfw-deepfunneled/Hugo_Chavez/Hugo_Chavez_0006.jpg,0,109.667,112.5,146.167,112.333,117,136,109,160,138,161
lfw-deepfunneled/lfw-deepfunneled/Kristy_Curry/Kristy_Curry_0001.jpg,0,106.667,118,139.833,119.167,123,131,105,158,137,159
lfw-deepfunneled/lfw-deepfunneled/George_HW_Bush/George_HW_Bush_0013.jpg,0,106.833,112.167,142.833,111,127,140,102,153,143,154
lfw-deepfunneled/lfw-deepfunneled/Ricardo_Sanchez/Ricardo_Sanchez_0005.jpg,0,108.333,115.5,145.667,113.667,120,132,112,160,144,159
lfw-deepfunneled/lfw-deepfunneled/Clint_Lamebear/Clint_Lamebear_0001.jpg,0,101.167,111.333,142,111,120,136,105,157,141,156
lfw-deepfunneled/lfw-deepfunneled/Jason_Biggs/Jason_Biggs_0001.jpg,0,175.333,55.1667,200,56.6667,187,71,175,81,199,82
lfw-deepfunneled/lfw-deepfunneled/Jason_Biggs/Jason_Biggs_0001.jpg,1,106.667,113.5,143.5,113.833,123,141,107,155,141,157
lfw-deepfunneled/lfw-deepfunneled/Donald_Rumsfeld/Donald_Rumsfeld_0118.jpg,0,106.833,113,145.667,112,129,132,107,159,145,160
lfw-deepfunneled/lfw-deepfunneled/Alex_Holmes/Alex_Holmes_0001.jpg,0,108.5,114.833,144.833,112.667,120,138,111,156,151,153
lfw-deepfunneled/lfw-deepfunneled/Spencer_Abraham/Spencer_Abraham_0006.jpg,0,106.333,115.167,144.667,114.5,119,132,110,159,145,157
lfw-deepfunneled/lfw-deepfunneled/David_Trimble/David_Trimble_0001.jpg,0,103.5,112.333,142.5,110.667,128,136,108,160,142,157
lfw-deepfunneled/lfw-deepfunneled/Ricardo_Sanchez/Ricardo_Sanchez_0004.jpg,0,102.5,115,144.167,113.667,125,133,108,162,144,160
lfw-deepfunneled/lfw-deepfunneled/Michael_Leavitt/Michael_Leavitt_0002.jpg,0,105.833,112.333,146.167,112.333,122,136,110,158,144,157
lfw-deepfunneled/lfw-deepfunneled/Marcelo_Rios/Marcelo_Rios_0002.jpg,0,109.667,111.667,144,112,123,137,114,156,144,156
lfw-deepfunneled/lfw-deepfunneled/Gerald_Riley/Gerald_Riley_0001.jpg,0,106.167,117,144.667,116.667,126,135,107,161,144,160
lfw-deepfunneled/lfw-deepfunneled/Junichiro_Koizumi/Junichiro_Koizumi_0009.jpg,0,103.667,109.833,141.5,109.833,124,140,109,154,141,153
lfw-deepfunneled/lfw-deepfunneled/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0014.jpg,0,105.833,119,146.667,117.667,120,131,108,160,142,159
lfw-deepfunneled/lfw-deepfunneled/Franklin_Damann/Franklin_Damann_0001.jpg,0,38,180.833,66.3333,180.667,60,199,41,214,67,213
lfw-deepfunneled/lfw-deepfunneled/Franklin_Damann/Franklin_Damann_0001.jpg,1,104.333,106.167,138.333,111,119,138,107,154,136,159
lfw-deepfunneled/lfw-deepfunneled/Robert_Duvall/Robert_Duvall_0008.jpg,0,106.167,113,142.833,113.333,131,137,108,161,144,163
lfw-deepfunneled/lfw-deepfunneled/Mark_Hurlbert/Mark_Hurlbert_0004.jpg,0,108.5,109.5,145.167,110.167,139,134,110,161,141,162
lfw-deepfunneled/lfw-deepfunneled/Cindy_Crawford/Cindy_Crawford_0003.jpg,0,117.5,189.333,149.333,187.333,137,212,125,221,147,220
lfw-deepfunneled/lfw-deepfunneled/Cindy_Crawford/Cindy_Crawford_0003.jpg,1,105,115.333,142.333,115,130,128,106,151,148,150
lfw-deepfunneled/lfw-deepfunneled/Bob_Dole/Bob_Dole_0001.jpg,0,112.333,58.6667,140.5,57.5,126,70,116,86,142,86
lfw-deepfunneled/lfw-deepfunneled/Bob_Dole/Bob_Dole_0001.jpg,1,102.167,110.167,145.667,112.167,124,144,97,149,147,150
lfw-deepfunneled/lfw-deepfunneled/Stanislas_Wawrinka/Stanislas_Wawrinka_0001.jpg,0,100.167,113,146.667,112,130,133,101,158,148,156
